Cluster,act_mean,act_std,aldo_mean,aldo_std,ao_mean,ao_std,aqc_mean,aqc_std,at_mean,at_std,bkvlps_mean,bkvlps_std,ch_mean,ch_std,cogs_mean,cogs_std,cshi_mean,cshi_std,cstk_mean,cstk_std,dd1_mean,dd1_std,dd2_mean,dd2_std,dd3_mean,dd3_std,dd4_mean,dd4_std,dd5_mean,dd5_std,dltt_mean,dltt_std,dp_mean,dp_std,dpact_mean,dpact_std,dpc_mean,dpc_std,dt_mean,dt_std,dv_mean,dv_std,dvt_mean,dvt_std,ebit_mean,ebit_std,ebitda_mean,ebitda_std,emp_mean,emp_std,epspi_mean,epspi_std,gdwl_mean,gdwl_std,invt_mean,invt_std,lct_mean,lct_std,lt_mean,lt_std,ni_mean,ni_std,opeps_mean,opeps_std,ppegt_mean,ppegt_std,ppent_mean,ppent_std,prstkc_mean,prstkc_std,pstk_mean,pstk_std,re_mean,re_std,rect_mean,rect_std,revt_mean,revt_std,sale_mean,sale_std,siv_mean,siv_std,teq_mean,teq_std,txp_mean,txp_std,xopr_mean,xopr_std,xpr_mean,xpr_std,xsga_mean,xsga_std,prccd_mean,prccd_std,prchd_mean,prchd_std,prcld_mean,prcld_std,prcod_mean,prcod_std
0,510.35977003175844,166.14129917603702,2.847558403101747,5.947817413797895,414.540799000863,171.95191867955478,28.65290404590865,65.27392933021997,4954.6488450694505,989.7187962937298,16353.279218198191,4582.277035145888,318.8900336230443,141.81403776125995,729.6052431170978,185.49504594623838,180.60719657040568,78.45523592909053,93.70374936665402,19.488593655144182,98.87600202694315,58.46726505575344,69.67851316518285,44.63208315373549,73.88463788398332,56.101013297356104,72.75544120616829,59.780468763863226,76.27993081295537,62.87601859124432,1253.1837639973935,332.8877583047965,78.34674244767433,20.05893040135123,475.5048211313105,98.53250781600491,84.22057142802754,23.92566380685019,1064.245692850511,275.63618442422194,45.271901236998126,22.270649591511464,46.28524321447881,22.652519731724436,164.4839307576581,99.14866772556174,237.50588866807578,104.3621205081517,3.1740631909271944,0.5737239092722424,-153845.18517983932,1502076.770940444,294.7620678536224,92.76277547661526,162.23223729724182,77.45809218923017,359.64776368275926,121.25835822762916,3937.176428551751,801.231915455334,69.72723999161751,110.97823844376543,24.839794618921527,46.37088370449852,1130.417990204584,232.34853015865846,680.5007986150403,151.6416425934967,38.49916894768987,35.117768129738685,32.70425516587564,16.350397758290296,260.4529607073686,244.54195197357782,1631.4878449889611,320.81540576832754,1164.143673838966,286.6867314300333,1157.066609746536,277.37681126458807,348.1813773807075,146.16595741963354,952.2947636642057,296.63689344779647,9.497321046623892,5.550383011156542,921.8170059581167,231.79556643055764,8.916834598382643,4.827642767748149,191.1763713220617,44.95180644821279,25.913502132302277,,27.625288711600817,,25.663632026513472,,24.467765036622698,
1,33593.88175152318,7001.810572300991,127.69930331125828,294.660092066159,30624.141669794048,11413.040460720274,1217.2453824899337,2233.25961425738,302907.91824790044,43649.41882608744,20.64557509225167,9.421463957774826,19569.82016877285,8188.216497466028,63086.15375872189,14208.95654979894,2872.6496500710605,1119.7652661242516,3729.256284892344,343.9925851817949,6951.987900412757,2508.203123517787,3226.453310763918,1143.736899568584,2840.4688097940493,1067.988625326018,2200.249015127102,927.6123068457616,2153.816155971747,970.4094375264093,41546.44127692517,10249.584692774906,5056.42842547947,1006.9866905006489,35616.1174942123,5789.254359154865,4948.870582574173,952.5576466514177,31865.147478266885,9417.984491179672,2916.1253481445697,861.8880903850858,3013.9953792359606,1010.179265124292,11227.853305799335,4448.869501642784,16227.074931770196,4831.259443974573,193.80199549715235,26.119660859827814,4.152822894741723,3.1952761022185414,15389.62930417014,3797.6954881643046,8856.836626486098,3011.2381592876036,28989.573403927163,5839.858876039671,244755.16800223183,37317.176569114104,6989.903279187417,4512.460938089335,4.530304399238411,2.7466818421589396,70765.80626395573,11155.408459228156,36544.05505959074,6845.701746739935,3040.536197832873,2387.2152220881326,894.6333537010398,174.95575272213247,41513.962247363466,11201.106965696092,76037.45073554767,8915.159319770062,91559.3614707285,19309.77743846086,91528.41947099341,19214.742934833102,21722.43705606103,7909.645099051491,56197.848094125824,11253.86117064569,688.3192268730461,334.6569658880796,75213.3908495828,16014.738938434439,702.354648588477,288.0690311198274,12903.632553425818,2158.4606779573505,3719.9006483443854,,3732.418794702,,3692.4202894039654,,3705.4192052979956,
2,81560.95,32393.069815000003,0.0,0.0,10107.15,8347.373708000001,4413.8333335,2924.405037086,233504.24209999997,96168.39794,55.92759,43.697494347,21062.5,9870.9666065,270955.3566,58361.851505,2767.32465,2273.4561378,160.95,31.69930535,7774.75,3772.8365415000003,5418.1,2082.682286,4136.35,1664.6119680000002,3267.8999999999996,2224.6964024999997,3259.5,2113.187098,63722.639805,29046.689531,12651.75921,4873.95692985,65439.75,26593.596344999998,9722.5,2535.7594163,66280.79999999999,34051.8465345,3074.5,34.26530477,3074.5,34.26530477,17765.4,7313.755454,30377.25,11570.3161175,1555.49,313.80651064,6.6315526315,9.0806471615,18249.5,6601.319332,33554.7,7330.34173,84051.25,31482.881645,153396.45,65002.8843,11963.9,7822.681569,11.196,12.187385678,182100.25,76996.34302,116610.90525000001,51028.842849,3493.15,2449.682818,0.0,0.0,56899.149999999994,21686.7922195,12446.55,7553.708469849999,407656.1,111930.573145,408820.89475,108917.00600499999,318.7,672.9627365,79706.14473500001,34297.139267499995,330.1,141.96454955,377278.85,101694.504725,648.949825,88.3793271595,107531.07105,41103.7089265,89.6525,,89.79125,,89.21249999999999,,90.345,
